month,hour,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,uv_index,weather_condition,next_temp_c
4,11,15.2,73.6,1017.1,12.1,42.0,5.4,Cloudy,15.1
7,17,31.3,39.6,1019.1,20.2,0.0,4.2,Sunny,32.0
4,3,11.0,75.7,1026.2,29.8,17.1,0.6,Sunny,12.4
2,21,-4.8,100.0,995.9,22.6,81.6,0.3,Snowy,-4.3
10,16,15.2,66.1,1001.3,26.7,80.1,1.9,Cloudy,14.4
12,9,-0.6,76.2,1015.8,25.9,47.0,4.0,Cloudy,-1.7
7,19,24.3,35.0,1004.3,8.0,29.7,0.7,Sunny,25.2
8,5,18.5,58.7,1053.5,67.3,0.0,1.0,Sunny,17.1
2,13,8.8,70.2,1019.2,30.4,57.8,5.3,Cloudy,7.3
5,10,17.8,59.2,1012.1,8.6,64.8,2.5,Cloudy,19.0
1,10,2.7,80.8,1006.8,33.0,83.6,2.6,Rainy,3.0
7,17,23.4,75.7,1007.2,13.4,69.0,2.4,Rainy,25.6
8,22,18.9,43.4,1013.4,16.0,34.2,0.1,Sunny,18.6
6,21,21.3,33.2,1014.3,11.2,3.0,0.4,Sunny,20.7
5,17,29.9,43.4,1007.5,16.1,34.9,3.5,Sunny,31.2
6,23,18.8,53.1,1009.7,11.0,31.8,0.0,Sunny,17.8
2,22,-11.9,100.0,1029.1,36.9,18.4,0.0,Sunny,-12.6
1,10,-7.0,100.0,1029.6,38.7,60.9,3.9,Snowy,-7.6
7,20,26.1,58.6,1016.0,15.1,26.1,0.5,Sunny,26.3
7,11,32.7,20.9,996.9,20.4,56.7,4.5,Cloudy,36.4
10,4,8.3,67.0,1019.5,23.0,50.4,0.2,Cloudy,6.3
11,22,2.7,85.3,1031.7,37.8,40.1,0.2,Cloudy,5.5
10,8,16.6,67.7,1029.4,30.0,31.9,4.2,Sunny,18.5
2,8,-2.3,100.0,1021.8,37.5,47.6,2.8,Cloudy,1.0
2,21,1.9,91.7,1030.1,20.0,66.5,0.0,Snowy,8.0
1,9,-7.0,94.9,1013.6,0.0,66.1,3.3,Snowy,-3.9
10,21,6.8,65.9,1020.5,15.2,39.3,1.1,Sunny,9.0
8,18,19.9,49.5,1004.8,27.5,37.2,2.0,Sunny,18.0
8,0,17.8,52.3,1016.5,7.8,17.4,0.0,Sunny,16.2
1,6,-5.2,99.3,1029.0,23.3,52.8,0.0,Cloudy,-4.0
12,3,-5.5,95.8,1005.9,28.1,80.9,0.0,Snowy,-8.0
11,0,0.1,71.7,1002.7,28.1,53.8,1.0,Cloudy,1.7
8,14,26.4,41.0,1014.2,16.4,5.4,8.8,Sunny,23.1
9,7,16.7,68.7,1010.3,21.5,33.2,1.4,Sunny,19.3
4,11,10.3,73.1,1020.8,17.9,57.5,4.8,Cloudy,10.2
1,21,1.9,87.8,1007.6,15.5,60.4,0.0,Snowy,2.6
1,21,-4.8,96.0,1033.6,43.2,31.2,0.8,Sunny,-5.6
3,17,7.3,90.3,997.5,19.8,100.0,0.3,Rainy,4.4
5,14,31.4,40.3,1028.0,12.9,0.0,9.9,Sunny,34.1
5,16,19.2,52.3,1003.8,19.5,39.5,4.5,Sunny,22.1
9,13,20.3,45.4,991.4,45.3,52.6,6.2,Cloudy,20.2
10,13,13.4,67.4,1015.9,17.5,67.2,5.2,Cloudy,15.1
12,17,3.8,54.8,1009.9,22.5,72.9,1.9,Cloudy,3.6
2,19,3.2,78.4,999.7,11.8,86.1,0.0,Rainy,4.2
2,17,7.1,72.3,992.8,38.7,92.6,1.1,Rainy,8.9
6,15,40.2,15.0,1012.9,17.4,1.9,8.0,Sunny,41.7
9,0,4.8,68.5,1024.7,15.2,59.6,0.0,Cloudy,7.7
1,22,-2.6,96.9,1020.0,27.3,61.3,0.8,Snowy,-1.1
9,10,19.8,57.6,1013.7,11.9,52.1,4.8,Cloudy,20.3
9,14,22.7,52.0,1018.7,43.5,26.2,6.7,Sunny,21.8
9,11,20.8,56.9,1012.7,0.0,36.3,5.5,Sunny,20.4
5,7,13.8,65.2,995.8,43.5,96.3,0.0,Cloudy,15.8
9,21,24.2,61.2,995.9,29.3,76.5,0.4,Cloudy,22.0
11,19,9.9,71.4,1010.6,2.0,75.4,0.0,Rainy,12.4
4,5,7.9,58.6,1011.1,10.1,47.8,0.0,Cloudy,7.8
2,2,-0.7,100.0,1023.2,26.5,42.0,0.2,Cloudy,-1.7
6,23,13.8,68.0,1022.1,31.2,25.2,0.0,Sunny,12.4
4,12,11.9,61.3,1020.3,34.5,33.6,7.4,Sunny,13.6
6,12,20.6,41.6,1009.6,27.4,24.7,7.9,Sunny,21.1
3,1,-3.6,94.3,996.4,24.2,74.3,0.0,Snowy,-0.2
6,4,19.6,54.5,1017.9,27.0,48.7,0.0,Cloudy,17.8
2,16,5.5,92.5,1019.3,22.7,47.1,3.6,Cloudy,4.9
2,5,-3.8,87.2,984.3,41.2,100.0,0.3,Snowy,-3.4
9,1,7.6,65.3,1003.0,22.3,65.2,0.0,Cloudy,6.7
7,3,23.4,58.8,1004.7,16.3,44.8,0.6,Cloudy,23.9
3,21,4.4,87.6,1014.4,14.0,81.0,1.2,Rainy,5.5
11,10,10.9,70.3,1003.4,17.7,46.9,5.3,Cloudy,12.3
1,7,-11.1,100.0,1012.5,4.3,74.6,1.7,Snowy,-7.9
8,11,29.6,40.2,1010.5,18.9,35.6,6.9,Sunny,27.8
6,7,17.8,60.6,1011.1,19.3,44.5,1.2,Cloudy,18.9
7,10,27.4,55.5,1004.4,20.8,32.3,6.1,Sunny,26.7
9,21,19.6,61.9,1005.3,32.1,67.9,1.0,Cloudy,20.9
5,19,20.9,51.9,1000.0,25.5,66.9,0.0,Cloudy,22.2
1,7,-7.0,100.0,1017.6,15.1,53.0,0.8,Cloudy,-8.2
12,7,-1.7,63.8,1019.9,25.5,45.0,0.9,Cloudy,-2.8
10,16,11.1,88.9,1003.8,22.0,81.7,2.0,Rainy,12.5
7,19,32.2,19.7,1031.2,34.6,0.0,0.0,Sunny,32.7
5,19,19.7,49.1,1009.2,0.0,27.2,0.8,Sunny,19.8
3,22,6.5,74.9,1031.4,34.2,41.9,0.1,Cloudy,8.2
12,15,3.6,78.2,1005.3,6.6,70.9,3.9,Rainy,5.4
9,13,22.7,61.0,988.7,31.4,70.7,3.9,Cloudy,22.2
1,10,-2.1,77.5,1017.8,7.1,34.1,5.3,Sunny,-3.1
1,6,-1.5,89.9,1016.0,7.2,50.7,0.0,Cloudy,-3.3
1,15,1.0,77.8,1013.4,8.1,47.2,4.5,Cloudy,1.5
3,12,12.8,68.8,1005.3,17.4,47.0,6.2,Cloudy,10.7
12,14,4.3,77.8,1012.6,17.8,29.0,7.4,Sunny,5.0
6,23,12.0,68.0,1006.9,21.1,73.9,0.3,Cloudy,14.7
10,15,15.5,56.2,1009.4,1.1,59.4,3.4,Cloudy,15.4
11,20,0.3,79.5,1023.1,24.8,21.4,0.0,Sunny,-0.2
3,22,2.1,84.7,1015.2,17.2,58.0,0.0,Cloudy,6.2
8,23,15.1,71.8,1020.3,18.2,25.7,0.2,Sunny,18.3
10,8,15.7,55.5,1010.2,14.9,39.1,3.4,Sunny,14.8
2,2,-6.5,86.0,1008.9,18.4,61.2,0.0,Snowy,-5.7
9,18,21.3,59.2,999.2,34.7,55.8,1.8,Cloudy,22.4
3,19,9.2,70.9,1008.6,4.7,86.3,1.2,Rainy,10.0
5,4,17.7,66.8,973.1,57.9,99.9,0.4,Cloudy,21.4
10,9,13.5,55.7,1005.9,32.6,37.5,4.5,Sunny,14.1
8,16,26.2,27.9,1012.0,24.5,9.5,5.9,Sunny,27.2
2,14,-1.2,81.5,1019.8,26.9,62.6,4.4,Snowy,0.5
6,22,18.4,49.8,1009.8,20.2,14.9,0.0,Sunny,21.0
12,7,-4.1,90.4,1017.2,30.2,45.6,1.6,Cloudy,-2.0
5,14,25.4,40.5,986.8,58.7,89.3,1.8,Cloudy,26.9
10,20,10.6,76.5,1012.3,11.8,58.2,0.0,Cloudy,8.3
9,13,27.5,40.8,992.8,28.4,61.7,4.9,Cloudy,27.2
12,19,-1.0,88.0,998.5,27.2,100.0,0.0,Snowy,1.0
5,6,15.8,62.9,1010.8,39.5,51.1,0.0,Cloudy,16.7
2,20,4.6,80.0,1028.3,17.8,22.4,0.0,Sunny,6.6
5,22,17.4,58.7,1017.5,13.6,30.2,0.1,Sunny,21.3
12,11,3.9,84.3,1013.2,1.0,41.6,5.6,Cloudy,2.3
4,16,14.8,54.9,1012.8,13.3,57.6,3.4,Cloudy,17.3
11,16,7.7,87.5,1004.4,12.7,82.7,2.9,Rainy,7.6
7,9,24.2,46.4,1006.5,19.0,59.1,3.7,Cloudy,26.3
6,18,25.0,34.4,1018.1,2.6,34.6,1.0,Sunny,25.4
2,13,8.7,73.8,996.4,36.9,70.4,3.5,Rainy,13.0
12,10,2.0,73.5,1020.1,30.3,26.6,6.5,Sunny,2.7
11,1,-6.2,100.0,1008.3,14.5,76.2,0.0,Snowy,-6.8
11,17,16.3,82.6,1022.9,22.8,29.9,2.5,Sunny,17.6
5,6,17.3,51.2,1024.5,24.5,21.0,0.3,Sunny,18.4
7,11,24.6,51.4,992.9,37.5,83.1,3.0,Cloudy,27.2
11,1,-2.6,71.3,1006.0,20.1,57.8,0.2,Cloudy,-1.3
7,19,28.0,47.5,1002.7,30.5,50.9,0.1,Cloudy,33.0
5,17,30.1,31.1,991.2,48.0,53.0,2.6,Cloudy,30.4
12,5,-8.8,92.0,1000.6,20.4,95.0,0.0,Snowy,-8.5
9,23,18.7,46.0,1042.3,44.7,0.0,0.3,Sunny,18.1
4,9,19.2,63.6,1020.3,28.0,0.6,7.4,Sunny,19.8
11,19,4.0,89.0,1036.0,28.2,34.9,0.0,Sunny,5.0
3,14,9.9,70.4,1022.9,8.2,49.2,5.0,Cloudy,10.9
4,4,2.7,72.4,1004.1,24.5,70.7,0.0,Rainy,3.3
5,19,19.7,71.3,1008.4,21.5,47.2,0.0,Cloudy,19.1
6,2,18.0,50.5,1020.1,14.7,7.8,0.1,Sunny,16.9
3,4,2.4,59.7,1018.3,13.7,41.3,0.0,Cloudy,2.3
2,7,2.7,85.6,1006.1,14.2,72.4,1.2,Rainy,5.2
4,7,7.5,62.8,994.9,26.8,69.2,1.3,Cloudy,10.4
5,7,9.6,80.5,1052.5,64.9,24.5,1.0,Sunny,9.9
4,11,16.2,57.0,1011.3,4.6,28.2,6.7,Sunny,15.0
11,23,1.9,88.1,1009.1,14.6,94.2,0.0,Snowy,2.3
12,22,-2.1,100.0,1014.4,6.4,68.4,0.0,Snowy,2.1
3,7,2.1,69.7,1010.1,3.9,25.6,2.1,Sunny,4.4
8,10,27.6,37.9,1014.5,20.7,21.6,6.7,Sunny,29.1
10,13,23.9,48.5,1028.4,26.4,25.1,8.5,Sunny,26.1
4,7,12.0,82.4,1011.5,15.3,54.5,1.1,Cloudy,15.2
2,23,-5.9,87.2,999.0,16.7,59.9,0.0,Cloudy,-7.4
2,9,-0.6,79.9,1011.1,8.4,56.4,3.0,Cloudy,-0.8
1,6,-5.7,98.3,1007.4,24.7,64.3,0.4,Snowy,-6.1
4,16,23.7,43.6,1030.1,53.2,12.3,6.0,Sunny,25.3
10,3,5.5,78.3,1027.1,13.1,45.3,0.3,Cloudy,6.3
9,12,24.1,33.3,1014.3,11.9,5.5,9.8,Sunny,26.0
11,3,-2.7,100.0,997.7,33.7,82.4,0.0,Snowy,-3.1
7,4,25.2,33.7,998.3,24.7,57.0,0.0,Cloudy,28.2
12,21,6.2,72.5,1013.2,19.0,37.6,0.0,Sunny,6.5
10,3,8.0,72.7,1017.0,9.9,28.6,0.0,Sunny,9.8
7,17,30.6,58.3,1008.5,18.6,29.8,3.3,Sunny,33.2
7,5,21.9,38.9,1007.2,14.7,41.1,0.5,Cloudy,24.4
8,23,10.3,89.3,1005.9,30.3,77.8,0.6,Rainy,11.5
1,23,-3.3,97.5,1012.7,6.9,58.4,0.0,Cloudy,-1.3
10,22,9.5,74.9,984.4,43.5,95.4,0.0,Rainy,13.2
10,21,12.2,56.9,999.8,35.4,82.6,0.0,Cloudy,13.6
8,1,15.5,67.5,1005.5,12.8,43.9,0.0,Cloudy,14.7
4,22,7.5,66.6,1027.5,29.9,0.0,0.1,Sunny,9.0
4,10,13.4,77.6,1003.2,9.1,75.8,3.4,Rainy,13.8
4,13,21.9,42.5,1015.2,5.9,24.8,8.3,Sunny,18.2
6,4,17.4,57.7,1015.7,18.3,25.7,0.0,Sunny,18.7
7,5,30.1,34.3,1028.6,22.8,10.4,0.0,Sunny,30.8
6,9,27.4,34.0,1028.2,25.8,13.7,6.6,Sunny,30.0
1,7,-8.7,100.0,1012.3,16.8,37.9,1.4,Sunny,-9.5
12,13,5.2,82.6,1007.3,14.2,56.6,5.8,Cloudy,2.9
8,23,17.3,71.2,1005.0,28.1,96.5,0.0,Rainy,18.1
10,2,-2.8,71.4,1010.1,17.2,63.0,0.1,Snowy,-1.6
11,11,15.6,72.2,1007.8,21.7,68.5,3.4,Rainy,16.3
7,15,34.6,58.1,1019.6,29.9,48.3,4.4,Cloudy,35.1
6,22,23.3,45.6,1018.0,20.6,24.6,0.4,Sunny,21.8
6,16,30.0,59.0,1020.1,32.8,42.6,4.7,Cloudy,30.2
5,0,8.3,70.0,1028.1,37.4,37.1,0.0,Sunny,8.1
6,22,19.2,42.5,1035.4,34.6,4.3,0.0,Sunny,21.6
12,9,4.8,74.8,1014.5,24.1,45.3,4.2,Cloudy,6.0
9,22,11.8,77.8,1026.2,29.9,37.2,0.6,Sunny,11.8
10,9,3.4,71.5,1008.8,13.9,47.5,4.9,Cloudy,7.0
9,20,18.1,51.9,1027.2,31.3,15.2,0.0,Sunny,18.1
10,23,7.2,80.1,1025.7,36.2,19.5,0.0,Sunny,8.7
8,1,18.9,56.7,1025.1,30.2,9.7,0.4,Sunny,19.1
10,8,14.9,68.5,1014.1,27.9,42.0,2.9,Cloudy,18.4
9,21,20.0,57.4,1005.0,30.3,38.0,0.5,Sunny,20.7
10,12,18.2,62.4,996.3,36.3,61.2,5.0,Cloudy,18.9
8,15,34.7,28.6,1012.5,4.4,18.3,6.5,Sunny,35.0
8,17,22.3,53.9,1031.4,32.6,16.2,4.1,Sunny,23.1
1,18,3.0,71.2,1009.3,17.0,69.7,1.7,Rainy,5.7
10,11,18.7,69.8,1022.4,28.9,27.7,7.1,Sunny,20.8
11,7,-1.5,80.9,1023.1,29.3,61.5,0.6,Snowy,-1.0
5,16,18.2,69.0,1009.6,17.4,67.5,2.1,Cloudy,21.7
4,14,15.0,60.1,1028.8,31.9,26.0,6.9,Sunny,17.1
2,9,-1.2,88.8,978.1,59.6,100.0,0.9,Stormy,-1.5
8,14,33.1,30.3,998.3,22.7,48.0,6.0,Cloudy,31.2
3,14,8.5,62.0,1002.0,38.7,77.7,2.7,Cloudy,8.3
4,22,5.6,59.2,1003.2,7.4,74.5,0.8,Cloudy,6.8
12,6,-5.6,82.8,1017.0,28.5,71.9,0.0,Snowy,-4.0
7,12,35.7,28.3,1016.5,15.8,15.2,9.8,Sunny,38.6
10,16,17.2,61.2,1017.7,25.7,44.1,5.1,Cloudy,15.8
9,8,18.3,67.7,1020.2,23.5,56.8,2.5,Cloudy,18.0
2,7,-2.1,83.7,1001.6,28.4,66.3,0.2,Snowy,-3.7
3,19,11.7,58.6,998.4,34.0,58.2,0.0,Cloudy,9.8
4,20,9.0,57.1,1017.8,24.2,33.1,0.0,Sunny,8.4
10,17,21.5,57.5,1005.4,18.4,65.1,1.5,Cloudy,22.7
1,12,4.0,92.8,994.2,42.9,100.0,1.8,Rainy,5.9
7,15,31.2,50.9,1024.7,17.3,14.7,6.8,Sunny,29.9
2,8,9.9,77.3,1029.7,32.0,6.4,4.0,Sunny,8.9
5,11,19.0,62.9,1031.7,41.1,19.7,7.7,Sunny,16.3
1,11,0.8,100.0,1015.2,22.7,52.9,4.9,Cloudy,1.7
3,5,-4.2,94.6,1020.5,24.7,32.6,1.0,Sunny,-5.0
12,18,6.7,81.4,1029.4,28.6,13.4,1.9,Sunny,10.2
2,6,3.6,76.3,1005.3,28.4,69.9,0.2,Rainy,4.9
1,2,-1.3,73.4,1026.3,22.6,51.8,0.1,Cloudy,-1.1
7,15,36.7,23.1,1016.3,30.0,11.8,7.6,Sunny,36.0
5,17,22.5,51.2,1024.0,24.5,22.6,4.0,Sunny,20.3
1,15,2.3,82.1,1015.2,2.4,71.9,3.7,Rainy,0.4
6,22,14.4,82.6,1028.6,21.1,11.3,0.1,Sunny,13.8
5,6,24.1,49.6,1015.7,15.6,38.5,0.1,Sunny,23.4
3,3,1.1,95.2,995.2,34.5,93.2,0.0,Snowy,-0.2
12,7,-3.6,86.1,1030.4,48.7,42.6,1.5,Cloudy,-2.5
7,12,36.5,27.1,1001.6,17.3,28.8,7.1,Sunny,37.9
11,12,6.3,62.3,1028.0,30.4,8.8,9.2,Sunny,6.0
10,16,18.8,49.3,1011.9,4.8,38.3,4.6,Sunny,22.8
9,16,23.5,55.0,1027.1,25.0,42.1,4.5,Cloudy,20.9
9,4,16.4,60.5,1026.6,41.8,34.9,0.1,Sunny,17.0
9,5,14.5,72.7,1018.2,9.1,35.5,0.0,Sunny,14.6
2,18,-2.9,91.2,1019.1,24.0,34.6,1.7,Sunny,-3.4
3,12,10.5,65.7,1018.1,21.2,13.2,8.6,Sunny,9.7
7,13,36.0,52.5,988.8,40.8,92.7,2.4,Cloudy,36.5
5,21,17.3,58.1,1014.4,17.9,24.2,0.0,Sunny,17.4
2,3,-2.8,100.0,999.6,18.8,85.2,0.1,Snowy,-3.0
3,6,-2.2,84.3,1015.1,27.7,75.7,0.5,Snowy,-4.0
10,7,10.3,76.6,999.3,43.9,50.0,1.0,Cloudy,7.9
6,12,26.8,54.0,998.8,29.4,81.5,3.5,Cloudy,26.8
7,5,24.7,50.0,1032.3,54.5,2.3,0.0,Sunny,24.5
9,5,14.9,39.1,1025.8,24.2,0.0,1.0,Sunny,15.0
1,23,-3.5,90.4,1013.0,15.3,59.6,0.0,Cloudy,-3.2
11,20,9.4,83.3,1015.2,26.1,44.1,0.3,Cloudy,8.9
7,2,22.8,56.1,1010.0,11.9,50.4,0.0,Cloudy,22.9
8,2,19.2,60.6,1019.8,9.2,22.5,0.0,Sunny,18.2
12,12,1.1,66.2,1004.9,8.8,29.8,7.2,Sunny,4.3
3,21,3.4,72.6,1024.9,42.8,29.7,0.4,Sunny,2.5
4,1,4.1,83.0,1010.0,11.4,42.3,0.0,Cloudy,3.9
10,15,16.4,64.5,1008.0,16.6,55.8,3.3,Cloudy,15.6
6,21,21.1,65.5,1013.3,3.4,27.7,0.0,Sunny,20.2
10,5,3.8,77.8,1005.9,28.1,57.8,0.0,Cloudy,4.4
7,7,16.6,64.1,1016.9,10.5,41.7,1.6,Cloudy,16.9
4,22,6.3,75.7,1006.6,15.8,59.5,0.8,Cloudy,6.0
8,7,23.3,40.1,1018.6,21.1,23.4,2.3,Sunny,23.3
5,5,9.4,48.4,1027.6,21.0,22.2,0.8,Sunny,8.6
1,13,3.9,83.5,1004.4,20.9,54.0,5.2,Cloudy,5.1
4,2,13.6,66.3,1011.4,25.1,47.8,0.0,Cloudy,17.8
3,9,10.6,62.9,1018.5,22.1,0.0,6.1,Sunny,9.6
9,2,19.6,39.4,1007.8,19.3,39.2,0.0,Sunny,20.8
8,11,29.9,46.4,1018.6,20.4,19.6,7.4,Sunny,30.5
1,16,7.9,70.5,1019.7,16.9,24.6,4.6,Sunny,9.6
11,4,-3.1,95.2,1026.0,43.6,51.9,0.7,Cloudy,-1.3
6,19,23.1,69.0,1005.7,14.2,76.8,0.0,Cloudy,24.0
9,8,8.0,51.5,1001.7,27.3,45.9,3.6,Cloudy,8.5
7,20,30.7,31.9,1009.3,17.3,13.7,0.6,Sunny,30.5
4,19,19.7,53.3,1001.4,34.0,57.2,0.2,Cloudy,18.8
1,6,-7.2,100.0,1019.8,29.0,39.8,0.0,Sunny,-6.9
12,21,-2.7,72.7,999.1,28.5,61.9,0.0,Snowy,-4.5
2,3,-8.9,100.0,1041.0,47.9,46.3,0.0,Cloudy,-9.5
12,12,6.6,76.5,1028.6,33.3,31.1,7.7,Sunny,9.1
5,12,28.7,41.0,1013.2,0.0,0.3,9.9,Sunny,29.4
12,9,-5.5,91.3,1023.4,11.8,21.4,4.9,Sunny,-3.4
11,17,10.9,64.3,993.4,30.7,76.9,2.2,Cloudy,14.0
5,16,23.1,60.8,1043.3,43.8,10.1,6.9,Sunny,23.3
8,19,26.1,35.1,1005.9,10.9,10.9,0.0,Sunny,27.0
6,19,27.5,47.2,1011.6,19.7,41.9,0.1,Cloudy,27.5
8,12,28.6,38.3,990.7,38.7,80.2,2.5,Cloudy,27.6
2,16,4.7,70.4,1018.8,17.3,68.8,2.6,Rainy,3.4
3,21,2.6,100.0,999.7,17.9,94.9,0.3,Rainy,4.6
6,3,22.2,55.9,1014.2,13.1,44.9,0.2,Cloudy,23.1
12,0,-3.6,96.6,1006.5,0.0,45.4,0.0,Cloudy,0.2
10,0,7.7,84.8,1000.1,26.2,100.0,0.0,Rainy,9.9
3,14,5.9,61.9,1003.3,24.1,49.2,5.3,Cloudy,5.1
6,12,27.8,60.8,1015.7,17.2,24.5,7.8,Sunny,29.8
6,16,32.9,15.0,997.6,17.9,29.7,5.2,Sunny,32.9
2,23,-4.2,83.6,1004.0,24.6,94.7,0.0,Snowy,-1.5
7,7,27.1,39.8,1021.0,13.2,49.0,1.4,Cloudy,26.7
12,17,11.2,74.0,1044.2,43.0,6.9,4.6,Sunny,9.8
2,12,9.2,73.3,1018.7,24.6,57.7,4.9,Cloudy,8.3
6,22,21.5,51.1,1002.0,41.3,52.9,0.0,Cloudy,20.7
1,13,1.8,82.3,1008.6,17.7,48.6,5.7,Cloudy,0.7
3,7,-6.8,85.4,1013.4,5.9,81.3,0.5,Snowy,-7.3
2,7,-2.4,73.6,1008.8,18.5,48.4,1.4,Cloudy,-0.3
7,14,30.7,46.2,1023.8,32.5,39.1,6.4,Sunny,34.4
4,12,18.8,63.8,1015.6,20.1,60.2,3.9,Cloudy,16.9
8,6,20.5,70.1,1023.9,47.0,41.9,0.3,Cloudy,23.3
6,4,17.6,50.6,1009.2,10.8,68.5,0.0,Cloudy,17.3
12,16,-2.0,95.0,1028.9,33.1,76.1,3.4,Snowy,-0.9
10,15,14.0,61.1,1011.0,26.8,43.1,4.7,Cloudy,11.6
4,22,10.9,80.5,1001.3,37.9,61.7,0.0,Rainy,12.3
5,1,20.1,65.1,1039.1,27.8,0.0,0.0,Sunny,17.0
9,21,17.1,61.5,991.1,38.3,100.0,0.2,Cloudy,18.1
7,17,31.6,34.3,1004.1,34.5,30.7,2.5,Sunny,32.5
10,16,21.0,63.1,1005.5,44.2,72.5,2.2,Cloudy,21.8
9,6,12.8,72.3,1043.1,53.7,0.0,0.3,Sunny,11.9
7,12,32.7,29.2,1034.7,35.1,11.0,8.5,Sunny,34.2
12,17,1.2,70.0,1030.9,25.4,11.6,4.9,Sunny,2.4
1,13,7.3,71.2,1009.0,34.5,37.9,6.6,Sunny,7.4
12,17,4.7,93.1,1042.1,52.8,18.3,3.5,Sunny,6.4
8,12,30.5,50.7,1017.4,10.5,20.9,8.5,Sunny,30.8
4,10,11.9,56.1,1024.7,24.4,30.6,6.9,Sunny,13.3
3,20,7.8,61.6,1015.2,17.1,39.1,0.2,Sunny,8.1
7,20,34.3,46.2,1012.4,17.1,42.7,0.6,Cloudy,35.2
12,15,1.6,71.2,1010.0,8.4,50.0,5.6,Cloudy,3.2
3,22,0.6,89.1,1010.5,10.1,56.2,0.0,Cloudy,0.4
8,16,30.2,33.5,1020.3,7.5,3.7,6.9,Sunny,28.5
6,7,25.7,62.6,1017.4,25.6,67.9,0.3,Cloudy,26.7
5,18,19.8,47.7,1012.6,9.7,37.3,1.9,Sunny,22.4
4,19,2.2,93.1,1031.1,37.5,8.2,0.0,Sunny,3.3
8,14,35.6,33.5,977.4,66.1,69.1,4.6,Cloudy,36.6
8,8,27.2,46.8,1019.1,21.1,25.0,4.3,Sunny,27.6
12,19,-5.5,73.6,1021.6,21.4,66.3,0.3,Snowy,-3.7
1,9,-2.9,67.3,1026.8,30.1,41.9,4.5,Cloudy,-2.7
9,11,29.5,38.5,1012.2,13.4,14.3,8.5,Sunny,29.2
5,20,24.8,50.3,1015.5,25.0,67.7,0.0,Cloudy,27.3
4,22,12.8,54.6,1024.8,28.7,20.0,0.0,Sunny,12.3
6,19,25.0,36.7,1030.9,29.1,17.5,0.7,Sunny,27.1
6,0,19.3,61.7,1009.4,24.7,31.3,0.8,Sunny,21.8
2,19,0.9,89.3,1016.2,25.7,21.7,0.0,Sunny,2.4
8,8,28.6,40.7,1033.1,25.5,0.0,4.8,Sunny,26.9
7,21,20.9,61.4,987.5,54.8,32.4,0.0,Sunny,21.5
1,14,0.8,72.1,1004.7,24.9,94.6,1.2,Snowy,0.9
5,0,17.8,54.7,1030.6,35.4,15.1,0.0,Sunny,17.5
12,11,3.9,95.6,1026.1,35.8,33.4,7.6,Sunny,4.7
6,2,23.6,50.2,1019.3,15.0,32.5,0.0,Sunny,25.5
4,10,12.3,67.8,1007.6,26.1,58.4,5.3,Cloudy,12.0
2,1,-6.1,100.0,1002.4,21.7,95.2,0.6,Snowy,-5.9
4,15,14.1,49.8,1005.9,8.7,63.7,4.1,Cloudy,14.2
1,8,-2.0,95.9,1031.6,26.3,34.9,3.6,Sunny,0.6
7,14,26.1,62.5,1005.5,25.6,41.9,5.6,Cloudy,26.1
2,11,2.2,78.5,1014.2,5.9,65.5,4.1,Rainy,0.4
2,0,-11.1,100.0,1004.0,35.7,95.6,0.7,Snowy,-13.4
9,12,27.0,34.7,1023.1,33.7,10.6,8.7,Sunny,28.1
5,13,27.7,36.6,1006.5,30.4,68.0,4.8,Cloudy,26.8
2,7,-8.6,100.0,1011.8,14.4,65.2,0.4,Snowy,-6.9
11,7,8.8,79.8,992.8,38.3,72.7,0.3,Rainy,6.9
9,11,33.2,46.4,993.6,25.7,67.8,5.0,Cloudy,32.8
9,0,14.0,79.7,1013.1,20.1,45.5,0.0,Cloudy,12.1
1,10,-1.6,86.7,997.1,34.1,92.0,1.7,Snowy,-0.3
11,7,14.7,74.8,1038.3,46.9,2.0,3.0,Sunny,16.4
3,9,1.3,79.7,988.3,55.2,86.9,2.5,Stormy,2.4
4,18,15.1,71.4,1003.4,18.7,92.7,1.0,Rainy,13.6
7,10,29.7,42.5,1013.2,11.2,23.4,6.3,Sunny,28.9
10,6,14.4,67.9,1008.6,19.9,42.1,0.0,Cloudy,15.3
4,10,16.4,64.6,999.8,20.4,82.6,2.7,Cloudy,13.9
2,16,3.1,64.3,1001.5,24.3,46.5,4.4,Cloudy,3.1
7,0,17.0,48.3,1001.1,30.2,41.2,0.0,Cloudy,20.2
6,20,22.8,51.9,1009.6,13.5,50.1,0.1,Cloudy,22.9
3,20,1.0,66.7,1036.4,50.6,25.6,0.1,Sunny,-1.2
6,7,22.8,59.2,1013.9,1.0,58.3,1.9,Cloudy,22.2
11,22,-0.3,94.1,1027.2,38.0,33.4,0.4,Sunny,-0.9
6,23,13.9,67.4,1019.1,24.6,47.0,0.0,Cloudy,18.3
12,5,0.7,72.8,1026.4,23.5,23.9,0.0,Sunny,4.2
5,21,15.5,75.6,979.4,44.9,94.2,0.0,Rainy,17.3
4,17,11.2,88.6,1009.3,0.0,85.6,1.6,Rainy,11.1
10,5,7.1,75.8,1028.7,24.5,21.3,0.5,Sunny,9.7
12,4,-5.0,97.7,1006.1,28.6,82.8,0.1,Snowy,-6.6
1,12,-3.8,92.7,1034.1,36.9,35.5,6.9,Sunny,-1.4
